3.1773035489572417,3.119099687504275,3.057485669829473,3.0157309600606803,2.9864896921870585,2.9647574692545606
3.2076935354656313,3.1624324494449887,3.1044969883453795,3.062830017086485,3.034087227430455,2.9647574692545606
3.2580196119858273,3.192531849528599,3.1346242724206097,3.0920419536913992,3.0590825890547526,2.988808358481167
3.2583272806291284,3.187756605809331,3.136102726401267,3.0974762574372754,3.065724645374026,2.996931554129473
3.2735155138265246,3.204208787824797,3.1602292454353935,3.1217479941368507,3.0918603006482113,3.027230940613362
3.299312301158545,3.223425459566772,3.174213130962008,3.139399623366404,3.108793065838005,3.0421386463681466
3.3043193066856684,3.2281130302206824,3.180633832611333,3.1467351470905185,3.11422616760178,3.055886196373738
3.2915313141077194,3.215510167391899,3.170945291110651,3.138793116394643,3.108435763467076,3.055886196373738
3.3517970313670284,3.260401571696699,3.203640352225423,3.1683401381603065,3.1363634032937364,3.055886196373738
3.39155100461035,3.298869300560632,3.2351427973320726,3.1960574547875207,3.161924448418062,3.055886196373738
3.3230916856585337,3.2587117333654,3.2102789776426826,3.1752164755277854,3.1429446532343777,3.055886196373738
3.240402455412481,3.21879582166803,3.1894058186841696,3.161670351097422,3.128776047311755,3.055886196373738
3.21879582166803,3.2094717447929066,3.187756605809331,3.163870385831471,3.1347983216769886,3.055886196373738
3.1607381081382577,3.1658125439255915,3.154443964708812,3.139832617527748,3.1179499062782403,3.055886196373738
3.1015326924402027,3.110755950122773,3.109150240589548,3.1034200789709083,3.0885848905686073,3.052112606990099
3.1546145986141827,3.1471649773142003,3.1347983216769886,3.1222768148789473,3.100092288878234,3.0532461797545976
3.159465465536593,3.150596984114906,3.1366240122514726,3.123685637864452,3.1020723093253175,3.057579676880071
3.2141446504922992,3.185194938499312,3.1633631149379418,3.143979850014194,3.118126881767597,3.066936032560323
3.2945026429911923,3.2627778711553295,3.2312785915852436,3.205344690583849,3.174213130962008,3.1119140278434005
3.3499742602510203,3.301229705875773,3.2677421766114763,3.2367157429965316,3.20242118679624,3.136102726401267
3.34603697048488,3.292943796221901,3.264995760481754,3.2325420156320153,3.1998153221294583,3.1354942159291497
3.3654320252154126,3.298721590072919,3.2690364780598165,3.237422762154779,3.2041276025192924,3.1354942159291497
3.3661227283786643,3.2982783276543137,3.2682753271629683,3.236794325370546,3.204371138665319,3.1354942159291497
3.4231545490141975,3.339180123911629,3.301082343659179,3.263313674298769,3.2301717846100524,3.1354942159291497
3.3801099293316708,3.320421071634868,3.2888495484957114,3.250374491927572,3.2158311946819755,3.1354942159291497
3.4109496731048337,3.3466707956407866,3.3123661679555396,3.2726061472891685,3.2371085931292605,3.1354942159291497
3.3973901433192015,3.330989486618659,3.2984999834238127,3.2600945406841553,3.226367690626496,3.1354942159291497
3.3869632216343306,3.336481066942464,3.3043927523909638,3.2699490950522017,3.240402455412481,3.1354942159291497
3.3502549029245805,3.3276226006700926,3.2969473602883563,3.267056279392954,3.240010897398159,3.191874549365257
3.2973172511747633,3.2904147856505164,3.267818358381216,3.24149800290448,3.216553129498555,3.1774703268095292
3.3274790771678724,3.2967993656158945,3.2721511537270613,3.243685503776775,3.2179954374408934,3.183953062278935
3.3927619028410536,3.3402435389918153,3.3101049612588165,3.276314199515465,3.2465688098849492,3.2055879305412653
3.445469417938259,3.369362658142137,3.330274076658256,3.290489259677734,3.256710963171222,3.2122136819946503
